"original_food_id","original_food_name","food_genus_id","food_genus_description","food_group","food_subgroup","food_genus_confidence","fct_name","data_reference_original_id","moisture_in_g","energy_in_kcal","energy_in_kj","nitrogen_in_g","totalprotein_in_g","totalfats_in_g","saturatedfa_in_g","monounsaturatedfa_in_g","polyunsaturatedfa_in_g","cholesterol_in_mg","carbohydrates_in_g","fibre_in_g","ash_in_g","ca_in_mg","fe_in_mg","mg_in_mg","p_in_mg","k_in_mg","na_in_mg","zn_in_mg","cu_in_mg","mn_in_mcg","i_in_mcg","se_in_mcg","vitamina_in_rae_in_mcg","thiamin_in_mg","riboflavin_in_mg","niacin_in_mg","vitaminb6_in_mg","folicacid_in_mcg","folate_in_mcg","vitaminb12_in_mcg","pantothenate_in_mg","biotin_in_mcg","vitaminc_in_mg","vitamind_in_mcg","vitamine_in_mg","phytate_in_mg"
"11-724","Noodles, egg, medium, dried, boiled in unsalted water",NA,NA,NA,NA,NA,"UK21","LGC, Nutrient analysis of pasta and pasta sauces, 2004","57.0","166","707","1.02","5.8",NA,"0.15","0.14","0.35",NA,NA,"3.0",NA,"43","1.11","25","89","75","141","0.6","0",NA,"0","10",NA,0,"0",0.6,0.01,NA,NA,"0","0.30","1.0","0","0.1","0.35",NA
"11-942","Noodles, egg, thick, dried, boiled in unsalted water",NA,NA,NA,NA,NA,"UK21","LGC, Nutrient analysis of pasta and pasta sauces, 2004","63.0","143","608","0.88","5.0",NA,"0.13","0.12","0.30",NA,NA,"2.6",NA,"37","0.95","22","76","64","121","0.5","0",NA,"0","9",NA,0,"0",0.5,0.01,NA,NA,"0","0.26","0.9","0","0.1","0.30",NA
"11-725","Noodles, rice, fine, dried, boiled in unsalted water",NA,NA,NA,NA,NA,"UK21","LGC, Nutrient analysis of pasta and pasta sauces, 2004","73.2","89","381","0.33","1.9",NA,"0.05","0.03","0.08",NA,NA,"1.1",NA,"22","0.10","3","19","3","4","0.4","0",NA,"3","1",NA,0,"0",0.1,0.01,NA,NA,"0.0","0","0","0","0.0","0.09",NA
"17-814","Nougat, homemade",NA,NA,NA,NA,NA,"UK21","Updated 2014","4.5","413","1747","0.91","5.2",NA,"1.61","4.86","3.00",NA,NA,"1.1",NA,"33","0.96","24","101","249","115","0.7","0.22",NA,NA,"5",NA,0.12,"0.12",0.3,NA,NA,NA,"0.5",NA,NA,"0","0.6","0.88",NA
"15-216","Nut and rice roast, mixed nuts with egg, homemade",NA,NA,NA,NA,NA,"UK21","As Vegetable Dishes Supplement 1992","36.1","333","1391","2.18","12.1",NA,"3.50","10.80","6.30",NA,NA,NA,NA,"49","1.70","100","270","420","420","1.8","0.46",NA,"10","9",NA,0.2,"0.23",4.4,NA,NA,NA,"0.2",NA,NA,"0","0.1","2.88",NA
"15-215","Nut and rice roast, mixed nuts, homemade",NA,NA,NA,NA,NA,"UK21","As Vegetable Dishes Supplement 1992","33.5","346","1442","2.17","12.0",NA,"3.50","11.20","6.60",NA,NA,NA,NA,"48","1.70","110","280","440","440","1.9","0.49",NA,"6","9",NA,0.21,"0.21",4.7,NA,NA,NA,"0.0",NA,NA,"0","0.0","3.00",NA
"15-218","Nut and seed roast, mixed nuts and sunflower seeds with egg, homemade",NA,NA,NA,NA,NA,"UK21","As Vegetable Dishes Supplement 1992.","37.5","335","1397","2.35","13.0",NA,"3.40","10.20","8.90",NA,NA,NA,NA,"65","2.40","120","290","440","300","2.1","0.56",NA,"10","16",NA,0.32,"0.25",4.2,0.19,NA,NA,"0.2","0.57","21.9","0","0.2","6.72",NA
"15-217","Nut and seed roast, mixed nuts and sunflower seeds, homemade",NA,NA,NA,NA,NA,"UK21","As Vegetable Dishes Supplement 1992","34.7","349","1454","2.35","12.9",NA,"3.40","10.60","9.50",NA,NA,NA,NA,"65","2.40","130","300","460","310","2.1","0.60",NA,"6","17",NA,0.34,"0.24",4.5,0.2,NA,NA,"0.0","0.49","22.2","0","0.0","7.16",NA
"15-220","Nut and vegetable roast, mixed nuts with egg, homemade",NA,NA,NA,NA,NA,"UK21","As Vegetable Dishes Supplement 1992","42.3","304","1269","2.03","11.3",NA,"3.30","10.20","6.40",NA,NA,NA,NA,"60","1.80","84","230","430","290","1.6","0.34",NA,"10","10",NA,0.19,"0.22",4,0.22,NA,NA,"0.2","0.64","23.5","1","0.1","3.16",NA
"15-219","Nut and vegetable roast, mixed nuts, homemade",NA,NA,NA,NA,NA,"UK21","As Vegetable Dishes Supplement 1992","40.1","314","1311","2.02","11.1",NA,"3.20","10.60","6.80",NA,NA,NA,NA,"60","1.70","89","230","450","300","1.6","0.36",NA,"6","10",NA,0.19,"0.21",4.3,0.23,NA,NA,"0.0","0.57","23.9","2","0.0","3.29",NA
"15-208","Nut croquettes, fried in sunflower oil, homemade",NA,NA,NA,NA,NA,"UK21","As Vegetable Dishes Supplement 1992","36.2","351","1461","1.72","9.3",NA,"3.60","9.40","11.70",NA,NA,NA,NA,"59","2.00","74","190","350","220","1.4","0.39",NA,"5","12",NA,0.16,"0.12",4.1,0.17,NA,NA,"0.0","0.81","23.6","1","0.0","7.83",NA
"15-209","Nut croquettes, fried in vegetable oil, homemade",NA,NA,NA,NA,NA,"UK21","As Vegetable Dishes Supplement 1992","36.2","351","1461","1.72","9.3",NA,"3.40","11.30","9.90",NA,NA,NA,NA,"59","2.00","74","190","350","220","1.4","0.39",NA,"6","12",NA,0.16,"0.12",4.1,0.17,NA,NA,"0.0","0.75","19.5","1","0.0","4.67",NA
"15-210","Nut cutlets, retail, fried in sunflower oil",NA,NA,NA,NA,NA,"UK21","As Vegetable Dishes Supplement 1992","51.6","289","1205","0.90","4.8",NA,"2.50","8.10","10.50",NA,NA,NA,NA,"84","1.30","60","140","190","210","1.0","0.32",NA,NA,NA,NA,0.12,"0.10",1.4,NA,NA,NA,"0.0","0.41","6.8","1","0.0","7.68",NA
"15-211","Nut cutlets, retail, fried in vegetable oil",NA,NA,NA,NA,NA,"UK21","As Vegetable Dishes Supplement 1992","51.6","289","1205","0.90","4.8",NA,"2.40","9.70","9.00",NA,NA,NA,NA,"84","1.30","60","140","190","210","1.0","0.32",NA,NA,NA,NA,0.12,"0.10",1.4,NA,NA,NA,"0.0","0.41","6.8","1","0.0","5.18",NA
"15-212","Nut cutlets, retail, grilled",NA,NA,NA,NA,NA,"UK21","As Vegetable Dishes Supplement 1992","59.3","212","886","0.96","5.1",NA,"1.40","6.50","4.40",NA,NA,NA,NA,"89","1.40","64","150","210","220","1.1","0.34",NA,NA,NA,NA,0.12,"0.08",1.2,NA,NA,NA,"0.0","0.35","5.8","1","0.0","2.94",NA
"15-643","Nut roast, homemade",NA,NA,NA,NA,NA,"UK21","Updated 2013","38.7","335","1395","2.41","13.2",NA,"3.63","12.09","6.50",NA,NA,NA,NA,"76","2.07","114","260","419","154","2.0","0.54",NA,"8","4",NA,0.51,"0.31",6.2,0.28,NA,NA,"0","1.00","29.3","0","0.0","6.56",NA
"15-214","Nut roast, mixed nuts with egg, homemade",NA,NA,NA,NA,NA,"UK21","As Vegetable Dishes Supplement 1992","37.3","338","1409","2.41","13.3",NA,"3.90","12.20","7.00",NA,NA,NA,NA,"61","1.90","100","270","450","330","1.9","0.40",NA,"11","11",NA,0.19,"0.26",4.7,0.24,NA,NA,"0.2","0.70","29.7","0","0.2","3.17",NA
"15-221","Nut, mushroom and rice roast, homemade",NA,NA,NA,NA,NA,"UK21","As Vegetable Dishes Supplement 1992","48.3","260","1085","1.43","7.8",NA,"2.20","7.00","5.20",NA,NA,NA,NA,"32","1.30","72","200","340","290","1.3","0.44",NA,"4","7",NA,0.17,"0.18",3.4,NA,NA,NA,"0",NA,NA,"1","0.0","2.50",NA
"13-877","Nutmeg, ground",NA,NA,NA,NA,NA,"UK21","USDA SR26, 2013","6.2",NA,NA,"1.10","5.8",NA,"25.90","3.20","0.30",NA,NA,"20.8",NA,"180","3.00","180","210","350","16","2.2","1.03",NA,NA,"2",NA,0.35,"0.06",1.3,0.16,NA,NA,"0.0",NA,NA,"3","0.0",NA,NA
"14-880","Nuts, mixed",NA,NA,NA,NA,NA,"UK21","Updated 2014","5.7","581","2407","4.36","23.8",NA,"7.72","27.25","11.79",NA,NA,NA,NA,"94","2.93","222","452","696","5","3.5","1.12",NA,"16","5",NA,0.89,"0.22",10,0.51,NA,NA,"0.0","2.07","66.1","0","0.0","12.78",NA
"11-1100","Oatcakes, homemade",NA,NA,NA,NA,NA,"UK21","Updated 2014","11.9","411","1731","1.63","9.5",NA,"6.76","4.96","3.07",NA,NA,"6.8",NA,"45","3.16","99","338","326","175","2.0","0.32",NA,"4","3",NA,0.91,"0.05",0.7,0.29,NA,NA,"0.0","0.66","16.5","0","0.1","0.71",NA
"11-823","Oatcakes, plain, retail",NA,NA,NA,NA,NA,"UK21","DH, Nutrient analysis of biscuits, buns, cakes and pastries, 2011","4.1","453","1904","1.60","9.3",NA,"5.67","9.32","3.87",NA,NA,"9.4",NA,"57","3.82","101","383","359","796","2.0","0.35",NA,"1","9",NA,0.32,"0.09",0.7,0.1,NA,NA,"0.0","1.00","17.0","0","0.0","2.52",NA
"16-259","Octopus, raw","1570.03","octopuses, raw","Animal Products","cephalopods","h","UK21","Fish and Fish Products Supplement, 1993","82.1","83","352","2.86","17.9",NA,"0.30","0.20","0.50",NA,NA,NA,NA,"33","1.20",NA,"170","230",NA,"1.7","0.40",NA,"20","75",NA,0.07,"0.07",5,0.36,NA,NA,NA,NA,NA,"0","0",NA,NA
"17-031","Oil, coconut","2166.01","coconut oil","Other foods","coconut oil and products","h","UK21","Reviewed 2013. Miscellaneous Foods Supplement, 1994; and Fatty Acid Supplement, 1998. Vitamin K1 from Bolton-Smith et al Br.J. Nutr.83, 2000","0","899","3696","0","0",NA,"86.50","6.00","1.50",NA,NA,"0.0",NA,"0","0","0","0","0","0","0","0",NA,"0","0",NA,0,"0",0,0,NA,NA,"0.0","0","0","0","0.0","0.66",NA
"17-488","Oil, cod liver","1523.01","cod, liver oil","Animal Products","fish, liver oil","h","UK21","Reviewed 2013. Miscellaneous Foods Supplement, 1994; and Fatty Acids Supplement, 1998. Vitamin K1 from Bolton-Smith et al Br.J. Nutr.83, 2000","0","899","3696","0","0",NA,"21.10","44.60","30.50",NA,NA,"0.0",NA,"0","0","0","0","0","0","0","0",NA,"0","0",NA,0,"0",0,0,NA,NA,"0","0","0","0","210.0","20.00",NA
"17-033","Oil, corn",NA,NA,NA,NA,NA,"UK21","Reviewed 2013. Miscellaneous Foods Supplement, 1994; and Fatty Acids Supplement, 1998. Vitamin K1 from Bolton-Smith et al Br.J. Nutr.83, 2000","0","899","3696","0","0",NA,"14.40","29.90","51.30",NA,NA,"0.0",NA,"0","0.10","0","0","0","0","0","0.01",NA,"0","0",NA,0,"0",0,0,NA,NA,"0.0","0","0","0","0.0","17.24",NA
"17-034","Oil, cottonseed","2168.01","cotton seed oil","Other foods","cottonseed oil and products","h","UK21","Miscellaneous Foods Supplement, 1994; and Fatty Acids Supplement, 1998","0","891","3663","0","0",NA,"26.10","18.30","50.20",NA,NA,NA,NA,"0","0","0","0","0","0","0","0",NA,"0","0",NA,0,"0",0,0,NA,NA,"0.0","0","0","0","0.0","42.77",NA
"17-035","Oil, evening primrose",NA,NA,NA,NA,NA,"UK21","Reviewed 2013. Miscellaneous Foods Supplement, 1994. Additional individual fatty acid data is available in 17-420 (1998) but is from a different sample with a slightly different fatty acid profile.","0","899","3696","0","0",NA,"7.80","10.60","76.60",NA,NA,"0.0",NA,"0","0","0","0","0","0","0","0",NA,"0","0",NA,0,"0",0,0,NA,NA,"0.0","0","0","0","0.0",NA,NA
"17-036","Oil, grapeseed",NA,NA,NA,NA,NA,"UK21","Reviewed 2013. Miscellaneous Foods Supplement, 1994. Additional individual fatty acid data is available in 17-436 from the Fatty Acid Supplement (1998) but is from a different sample with a slightly different fatty acid profile.","0","899","3696","0","0",NA,"11.10","15.80","68.20",NA,NA,"0.0",NA,"0","0","0","0","0","0","0","0",NA,"0","0",NA,0,"0",0,0,NA,NA,"0.0","0","0","0","0.0",NA,NA
"17-037","Oil, hazelnut",NA,NA,NA,NA,NA,"UK21","As Miscellaneous Foods Supplement, 1994; and Fatty Acid Supplement, 1998","0","899","3696","0","0",NA,"7.80","76.50","11.20",NA,NA,NA,NA,"0","0","0","0","0","0","0","0",NA,"0","0",NA,0,"0",0,0,NA,NA,"0.0","0","0","0","0.0",NA,NA
"17-038","Oil, olive",NA,NA,NA,NA,NA,"UK21","Reviewed 2013. Miscellaneous Foods Supplement, 1994; and Fatty Acids Supplement, 1998. Vitamin K1 from Bolton-Smith et al Br.J. Nutr.83, 2000","0","899","3696","0","0",NA,"14.30","73.00","8.20",NA,NA,"0.0",NA,"0","0.40","0","0","0","0","0","0.01",NA,"0","0",NA,0,"0",0,0,NA,NA,"0.0","0","0","0","0.0","5.10",NA
"17-039","Oil, palm","2165.01","palm oil","Other foods","palm oil and products","h","UK21","Reviewed 2013. Miscellaneous Foods Supplement, 1994; and Fatty Acids Supplement, 1998. Vitamin K1 from Bolton-Smith et al Br.J. Nutr.83, 2000","0","899","3696","0","0",NA,"47.80","37.10","10.40",NA,NA,"0.0",NA,"0","0.40","0","0","0","0","0","0",NA,"0","0",NA,0,"0",0,0,NA,NA,"0.0","0","0","0","0.0","33.12",NA
"17-040","Oil, peanut (groundnut)",NA,NA,NA,NA,NA,"UK21","Reviewed 2013. Miscellaneous Foods Supplement, 1994; and Fatty Acids Supplement, 1998","0","899","3696","0","0",NA,"20.00","44.40","31.00",NA,NA,"0.0",NA,"0","0","0","0","0","0","0","0",NA,"0","0",NA,0,"0",0,0,NA,NA,"0.0","0","0","0","0.0","15.16",NA
"17-041","Oil, rapeseed","21641.01.01","rape seed oil","Other foods","rape and mustard oil and products","h","UK21","Reviewed 2013. Miscellaneous Foods Supplement, 1994; and Fatty Acids Supplement, 1998. Vitamin K1 from Bolton-Smith et al Br.J. Nutr.83, 2000","0","899","3696","0","0",NA,"6.60","59.30","29.30",NA,NA,"0.0",NA,"0","0.10","0","0","0","0","0","0.01",NA,"0","0",NA,0,"0",0,0,NA,NA,"0.0","0","0","0","0.0","22.21",NA
"17-042","Oil, safflower",NA,NA,NA,NA,NA,"UK21","Miscellaneous Foods Supplement, 1994; and Fatty Acids Supplement, 1998. Vitamin K1 from Bolton-Smith et al Br.J. Nutr.83, 2000","0","899","3696","0","0",NA,"9.70","12.00","74.00",NA,NA,NA,NA,"0","0","0","0","0","0","0","0",NA,"0","0",NA,0,"0",0,0,NA,NA,"0.0","0","0","0","0.0","40.68",NA
"17-043","Oil, sesame","21691.07.01","sesame seed oil","Other foods","sesameseed oil and products","m","UK21","Reviewed 2013. Miscellaneous Foods Supplement, 1994; and Fatty Acid Supplement, 1998","0.1","898","3692","0.03","0.2",NA,"14.60","37.50","43.40",NA,NA,"0.0",NA,"10","0.10","0",NA,"20","2","0","0",NA,"0","0",NA,0.01,"0.07",0.1,0,NA,NA,"0.0","0","0","0","0.0",NA,NA
"17-044","Oil, soya",NA,NA,NA,NA,NA,"UK21","Reviewed 2013. Miscellaneous Foods Supplement, 1994; and Fatty Acids Supplement, 1998. Vitamin K1 from Bolton-Smith et al Br.J. Nutr.83, 2000","0","899","3696","0","0",NA,"15.60","21.30","58.80",NA,NA,"0.0",NA,"0","0.10","0","0","0","0","0","0.01",NA,"0","0",NA,0,"0",0,0,NA,NA,"0.0","0","0","0","0.0","16.06",NA
"17-045","Oil, sunflower",NA,NA,NA,NA,NA,"UK21","Reviewed 2013. Miscellaneous Foods Supplement, 1994; and Fatty Acids Supplement, 1998. Vitamin K1 from Bolton-Smith et al Br.J. Nutr.83, 2000","0","899","3696","0","0",NA,"12.00","20.50","63.30",NA,NA,"0.0",NA,"0","0.10","0","0","0","0","0","0.01",NA,"0","0",NA,0,"0",0,0,NA,NA,"0.0","0","0","0","0.0","49.22",NA
"17-686","Oil, vegetable, average","34550.01","vegetable, oil","Other foods","oilcrops oil, other and products","m","UK21","Miscellaneous Foods Supplement, 1994; and FA Supplement, 1998. Vitamin K1 from Bolton-Smith et al Br.J. Nutr.83, 2000","0","899","3696","0","0",NA,"6.60","59.30","29.30",NA,NA,"0.0",NA,"0","0.10","0","0","0","0","0","0.01",NA,"0","0",NA,0,"0",0,0,NA,NA,"0.0","0","0","0","0.0","22.21",NA
"17-047","Oil, walnut",NA,NA,NA,NA,NA,"UK21","Reviewed 2013. Miscellaneous Foods Supplement, 1994; and Fatty Acids Supplement, 1998","0","899","3696","0","0",NA,"9.10","16.50","69.90",NA,NA,"0.0",NA,"0","0","0","0","0","0","0","0",NA,"0","0",NA,0,"0",0,0,NA,NA,"0.0","0","0","0","0.0",NA,NA
"17-048","Oil, wheatgerm",NA,NA,NA,NA,NA,"UK21","Miscellaneous Foods Supplement, 1994; and Fatty Acids Supplement, 1998","0","899","3696","0","0",NA,"18.60","16.60","60.40",NA,NA,NA,NA,"0","0","0","0","0","0","0","0",NA,"0","0",NA,0,"0",0,0,NA,NA,"0.0","0","0","0","0.0","136.65",NA
"15-824","Okra with tomatoes and onion, Greek, homemade",NA,NA,NA,NA,NA,"UK21","Updated 2014","68.1","180","745","0.41","2.8",NA,"2.53","11.59","1.58",NA,NA,NA,NA,"149","1.16","66","63","381","8","0.6","0.13",NA,NA,"1",NA,0.17,"0.05",0.9,0.18,NA,NA,"0.0","0.25",NA,"13","0.0",NA,NA
"15-825","Okra with tomatoes and onion, West Indian, homemade",NA,NA,NA,NA,NA,"UK21","Updated 2014","77.1","98","406","0.44","3.0",NA,"0.74","4.08","2.29",NA,NA,NA,NA,"158","1.36","71","68","407","25","0.6","0.14",NA,NA,"1",NA,0.17,"0.05",1,0.19,NA,NA,"0.0","0.25",NA,"13","0.0",NA,NA
"13-652","Okra, boiled in unsalted water",NA,NA,NA,NA,NA,"UK21","PHE, Nutrient analysis of fresh and processed fruit and vegetables with respect to fibre, 2017","91.7","16","69","0.28999999999999998","1.8",NA,"7.0000000000000007E-2","0.02","7.0000000000000007E-2",NA,NA,"3.1",NA,"93","0.39","42","49","213","5","0.4","0.09",NA,NA,"1",NA,0.13,"0.05",0.9,0.19,NA,NA,"0","0.21","2.2000000000000002","16","0",NA,NA
"13-300","Okra, raw","1239.01.01","okra, raw","Fruits and Vegetables","vegetables, other and products","h","UK21","Reviewed 2013. IFR, The nutritional composition of retail vegetables in the UK, 1984-1987","86.6","31","130","0.40","2.8",NA,"0.30","0.10","0.30",NA,NA,NA,NA,"160","1.10","71","59","330","8","0.6","0.13",NA,NA,"1",NA,0.2,"0.06",1,0.21,NA,NA,"0.0","0.25",NA,"21","0.0",NA,NA
"13-302","Okra, stir-fried in corn oil",NA,NA,NA,NA,NA,"UK21","Reviewed 2013. IFR, The nutritional composition of retail vegetables in the UK, 1984-1987","54.5","269","1122","0.69","4.3",NA,"3.30","6.50","15.10",NA,NA,NA,NA,"220","1.50","110","89","480","13","1.0","0.19",NA,NA,"2",NA,0.17,"0.06",0.9,0.2,NA,NA,"0.0","0.23",NA,"21","0.0","4.50",NA
"14-340","Olives, green, in brine, drained, flesh and skin","F0262.01","olives, preserved","Fruits and Vegetables","olives (including preserved) and products","l","UK21","MW1, 1940; and industry data, 2013. Individual fatty acid data from a different sample with a different fatty acid profile is available from 14-854","76.5","103","422","0.14","0.9",NA,"1.70","5.70","1.30",NA,NA,NA,NA,"61","1.00","22","17","91","1330",NA,"0.23",NA,NA,NA,NA,0,"0",0,0.02,NA,NA,"0.0","0.02","0","0","0.0","1.99",NA
"14-359","Olives, green, in brine, drained, flesh and skin, weighed with stones",NA,NA,NA,NA,NA,"UK21","MW1, 1940; and industry data, 2013","61.2","82","337","0.11","0.7",NA,"1.40","4.60","1.00",NA,NA,NA,NA,"49","0.80","18","14","73","1064",NA,"0.18",NA,NA,NA,NA,0,"0",0,0.02,NA,NA,"0.0","0.02","0","0","0.0","1.59",NA
"12-947","Omelette, cheese, homemade",NA,NA,NA,NA,NA,"UK21","Updated 2014","58.0","268","1113","2.51","15.9",NA,"9.55","6.36","4.80",NA,NA,"0.0",NA,"280","1.11","17","277","110","337","2.1","0.04",NA,"39","15",NA,0.06,"0.36",0,0.12,NA,NA,"2.3","0.82","12.6","0","1.9","3.71",NA
"12-956","Omelette, curried, homemade",NA,NA,NA,NA,NA,"UK21","Updated 2014","47.6","370","1529","1.34","8.4",NA,"20.52","9.66","1.89",NA,NA,NA,NA,"78","4.48","26","134","232","384","0.9","0.10",NA,"46","13",NA,0.08,"0.28",0.3,0.09,NA,NA,"1.7","0.82","6.6","0","2.2","1.49",NA
"12-946","Omelette, plain, homemade",NA,NA,NA,NA,NA,"UK21","Updated 2014","69.1","191","793","1.75","10.9",NA,"3.22","4.76","6.73",NA,NA,"0.0",NA,"41","1.53","11","158","128","136","1.0","0.05",NA,"44","20",NA,0.07,"0.35",0,0.1,NA,NA,"2.3","0.99","16.9","0","2.8","5.38",NA
"12-957","Omelette, Spanish, homemade",NA,NA,NA,NA,NA,"UK21","Updated 2014","78.2","112","470","0.90","5.6",NA,"1.19","3.73","1.85",NA,NA,NA,NA,"29","1.04","15","89","226","55","0.6","0.06",NA,"19","8",NA,0.12,"0.16",0.5,0.13,NA,NA,"0.9","0.63",NA,"29","1.1","1.80",NA
"17-815","Onion sauce, made with semi-skimmed milk, homemade",NA,NA,NA,NA,NA,"UK21","Updated 2014","82.4","88","370","0.48","3.0",NA,"1.88","1.84","0.62",NA,NA,"1.0",NA,"96","0.21","11","78","154","65","0.4","0.03",NA,"21","1",NA,0.04,"0.15",0.3,0.07,NA,NA,"0.6","0.41","2.4","2",NA,NA,NA
"17-816","Onion sauce, made with skimmed milk, homemade",NA,NA,NA,NA,NA,"UK21","Updated 2014","83.3","80","335","0.49","3.1",NA,"1.25","1.61","0.62",NA,NA,"1.0",NA,"99","0.22","11","79","158","66","0.4","0.03",NA,"21","1",NA,0.04,"0.14",0.3,0.07,NA,NA,"0.5","0.31","2.0","2",NA,NA,NA
"17-817","Onion sauce, made with whole milk, homemade",NA,NA,NA,NA,NA,"UK21","Updated 2014","82.6","91","382","0.52","3.3",NA,"2.68","1.88","0.50",NA,NA,"0.7",NA,"108","0.16","12","89","162","59","0.5","0.02",NA,"26","1",NA,0.04,"0.18",0.3,0.07,NA,NA,"0.7","0.41","2.3","2",NA,NA,NA
"13-589","Onions, baked",NA,NA,NA,NA,NA,"UK21","DH, Nutrient analysis of fruit and vegetables, 2013","86.4","43","185","0.20","1.2",NA,"0","0","0.09",NA,NA,"2.7",NA,"37","0.37","10","29","172","4","0.2","0.05",NA,"2","0",NA,0.11,"0.02",0.3,0.1,NA,NA,"0.0","0.04","1.0","3","0.0","0.36",NA
"13-500","Onions, boiled in unsalted water",NA,NA,NA,NA,NA,"UK21","DH, Nutrient analysis of fruit and vegetables, 2013","92.5","25","108","0.11","0.7",NA,"0","0","0.14",NA,NA,"2.3",NA,"25","0.29","7","23","105","2","0.2","0.05",NA,"2","0",NA,0.03,"0",0.3,0.07,NA,NA,"0.0","0.06","0.7","4","0.0","0.31",NA
"13-590","Onions, dried, raw",NA,NA,NA,NA,NA,"UK21","DH, Nutrient analysis of fruit and vegetables, 2013; industry data, 2014 and estimated from 13-308","4.5","309","1317","1.40","8.8",NA,NA,NA,"0.61",NA,NA,"19.3",NA,"263","2.63","69","201","1209","100","1.2","0.35",NA,"16",NA,NA,0.23,"0",0.8,NA,NA,NA,"0.0","0.70",NA,"33","0.0","2.54",NA
"13-611","Onions, fried in butter",NA,NA,NA,NA,NA,"UK21","DH, Nutrient analysis of fruit and vegetables, 2013","79.9","95","396","0.19","1.2",NA,"3.50","1.28","0.19",NA,NA,"3.0",NA,"41","0.42","11","31","189",NA,"0.2","0.06",NA,"6","0",NA,0.12,"0.03",0.4,0.1,NA,NA,"0.0","0.04","1.1","3",NA,NA,NA
"13-592","Onions, fried in corn oil",NA,NA,NA,NA,NA,"UK21","DH, Nutrient analysis of fruit and vegetables, 2013","79.9","95","396","0.19","1.2",NA,"0.74","1.54","2.65",NA,NA,"3.0",NA,"41","0.42","11","31","189","4","0.2","0.06",NA,"2","0",NA,0.12,"0.03",0.4,0.1,NA,NA,"0.0","0.04","1.1","3","0.0","1.18",NA
"13-593","Onions, fried in lard",NA,NA,NA,NA,NA,"UK21","DH, Nutrient analysis of fruit and vegetables, 2013","79.9","95","396","0.19","1.2",NA,"2.08","2.24","0.52",NA,NA,"3.0",NA,"30","0.30","11","23","138","3","0.2","0.04",NA,"2","0",NA,0.12,"0.03",0.4,0.1,NA,NA,"0.0","0.04","1.1","3","0.0","0.34",NA
"13-591","Onions, fried in rapeseed oil",NA,NA,NA,NA,NA,"UK21","DH, Nutrient analysis of fruit and vegetables, 2013","79.9","95","396","0.19","1.2",NA,"0.34","3.06","1.51",NA,NA,"3.0",NA,"41","0.42","11","31","189","4","0.2","0.06",NA,"2","0",NA,0.12,"0.03",0.4,0.1,NA,NA,"0.0","0.04","1.1","3","0.0","1.44",NA
"13-501","Onions, fried in sunflower oil",NA,NA,NA,NA,NA,"UK21","DH, Nutrient analysis of fruit and vegetables, 2013","79.9","95","396","0.19","1.2",NA,"0.62","1.07","3.43",NA,NA,"3.0",NA,"41","0.42","11","31","189","4","0.2","0.06",NA,"2","0",NA,0.12,"0.03",0.4,0.1,NA,NA,"0.0","0.04","1.1","3","0.0","2.85",NA
"13-309","Onions, pickled, drained",NA,NA,NA,NA,NA,"UK21","Reviewed 2013. LGC, Fruit and vegetables, 1989-1990","90.6","24","101","0.14","0.9",NA,"0","0","0.10",NA,NA,"1.6",NA,"22","0.20","5","23","93","450","0.1","0.04",NA,"3","1",NA,0.02,"0",0.1,0.1,NA,NA,"0.0",NA,NA,"0","0.0","0.31",NA
"13-499","Onions, raw","1253.02.01","onions, raw","Fruits and Vegetables","onions and products","h","UK21","DH, Nutrient analysis of fruit and vegetables, 2013","89.1","35","150","0.16","1.0",NA,"0","0","0.07",NA,NA,"2.2",NA,"30","0.30","8","23","138","3","0.1","0.04",NA,"2","0",NA,0.11,"0.02",0.3,0.1,NA,NA,"0.0","0.04","1.0","3","0.0","0.29",NA
"14-330","Orange juice, ambient, UHT",NA,NA,NA,NA,NA,"UK21","DH, Nutrient analysis of fruit and vegetables, 2013","89.4","34","146","0.09","0.6",NA,"0","0","0",NA,NA,"0",NA,"12","0.07","10","16","164","3","0.1","0.03",NA,"1","0",NA,0.33,"0.02",0.4,0.04,NA,NA,"0.0","0.19","0.7","31","0.0","0.15",NA
"14-329","Orange juice, chilled",NA,NA,NA,NA,NA,"UK21","DH, Nutrient analysis of fruit and vegetables, 2013","87.7","36","153","0.14","0.9",NA,"0","0","0",NA,NA,"0",NA,"8","0.07","9","15","158","1","0","0.03",NA,"1","0",NA,0.28,"0.02",0.4,0.06,NA,NA,"0.0","0.15","0.7","40","0.0","0.15",NA
"14-369","Orange juice, freshly squeezed",NA,NA,NA,NA,NA,"UK21","Fruit and Nuts Supplement, 1992; and estimated from 14-327","87.7","33","140","0.10","0.6",NA,"0","0","0",NA,NA,NA,NA,"12","0.30","12","22","180","2","0","0",NA,"1","0",NA,0.08,"0.02",0.2,0.05,NA,NA,"0.0","0.27","1.0","48","0.0","0.35",NA
"14-370","Orange juice, freshly squeezed, weighed as whole fruit",NA,NA,NA,NA,NA,"UK21","Fruit and Nuts Supplement, 1992; and estimated from 14-369","40.3","15","64","0.05","0.3",NA,"0","0","0",NA,NA,"0",NA,"5","0.10","5","10","83","1","0","0",NA,"1","0",NA,0.04,"0.01",0.1,0.02,NA,NA,"0.0","0.12","0.5","22","0.0","0.16",NA
